dteday,season,year,month,hour,holiday,weekday,workingday,weathersit,casual,registered,total_rentals,time_of_day
2012-04-11,Summer,1,April,20,No,Wednesday,Yes,Clear,22,213,235,Evening
2012-04-11,Summer,1,April,21,No,Wednesday,Yes,Clear,11,154,165,Evening
2012-04-11,Summer,1,April,22,No,Wednesday,Yes,Clear,4,130,134,Evening
2012-04-11,Summer,1,April,23,No,Wednesday,Yes,Clear,9,52,61,Evening
2012-04-12,Summer,1,April,0,No,Thursday,Yes,Clear,1,22,23,Night
2012-04-12,Summer,1,April,1,No,Thursday,Yes,Clear,2,7,9,Night
2012-04-12,Summer,1,April,2,No,Thursday,Yes,Clear,0,4,4,Night
2012-04-12,Summer,1,April,3,No,Thursday,Yes,Clear,2,3,5,Night
2012-04-12,Summer,1,April,4,No,Thursday,Yes,Clear,0,1,1,Night
2012-04-12,Summer,1,April,5,No,Thursday,Yes,Clear,0,21,21,Night
2012-04-12,Summer,1,April,6,No,Thursday,Yes,Clear,2,94,96,Morning
2012-04-12,Summer,1,April,7,No,Thursday,Yes,Clear,12,294,306,Morning
2012-04-12,Summer,1,April,8,No,Thursday,Yes,Clear,20,604,624,Morning
2012-04-12,Summer,1,April,9,No,Thursday,Yes,Clear,16,271,287,Morning
2012-04-12,Summer,1,April,10,No,Thursday,Yes,Clear,38,103,141,Morning
2012-04-12,Summer,1,April,11,No,Thursday,Yes,Clear,50,174,224,Morning
2012-04-12,Summer,1,April,12,No,Thursday,Yes,Clear,60,199,259,Afternoon
2012-04-12,Summer,1,April,13,No,Thursday,Yes,Clear,55,148,203,Afternoon
2012-04-12,Summer,1,April,14,No,Thursday,Yes,Clear,74,150,224,Afternoon
2012-04-12,Summer,1,April,15,No,Thursday,Yes,Clear,42,169,211,Afternoon
2012-04-12,Summer,1,April,16,No,Thursday,Yes,Clear,54,299,353,Afternoon
2012-04-12,Summer,1,April,17,No,Thursday,Yes,Clear,60,596,656,Afternoon
2012-04-12,Summer,1,April,18,No,Thursday,Yes,Clear,63,547,610,Evening
2012-04-12,Summer,1,April,19,No,Thursday,Yes,Clear,50,383,433,Evening
2012-04-12,Summer,1,April,20,No,Thursday,Yes,Clear,26,254,280,Evening
2012-04-12,Summer,1,April,21,No,Thursday,Yes,Clear,13,174,187,Evening
2012-04-12,Summer,1,April,22,No,Thursday,Yes,Clear,15,143,158,Evening
2012-04-12,Summer,1,April,23,No,Thursday,Yes,Clear,8,86,94,Evening
2012-04-13,Summer,1,April,0,No,Friday,Yes,Clear,14,41,55,Night
2012-04-13,Summer,1,April,1,No,Friday,Yes,Clear,2,28,30,Night
2012-04-13,Summer,1,April,2,No,Friday,Yes,Clear,6,5,11,Night
2012-04-13,Summer,1,April,3,No,Friday,Yes,Clear,3,8,11,Night
2012-04-13,Summer,1,April,4,No,Friday,Yes,Mist,1,4,5,Night
2012-04-13,Summer,1,April,5,No,Friday,Yes,Mist,2,19,21,Night
2012-04-13,Summer,1,April,6,No,Friday,Yes,Clear,0,84,84,Morning
2012-04-13,Summer,1,April,7,No,Friday,Yes,Clear,13,283,296,Morning
2012-04-13,Summer,1,April,8,No,Friday,Yes,Clear,24,539,563,Morning
2012-04-13,Summer,1,April,9,No,Friday,Yes,Clear,36,294,330,Morning
2012-04-13,Summer,1,April,10,No,Friday,Yes,Clear,59,133,192,Morning
2012-04-13,Summer,1,April,11,No,Friday,Yes,Clear,75,158,233,Morning
2012-04-13,Summer,1,April,12,No,Friday,Yes,Clear,104,218,322,Afternoon
2012-04-13,Summer,1,April,13,No,Friday,Yes,Clear,112,246,358,Afternoon
2012-04-13,Summer,1,April,14,No,Friday,Yes,Clear,125,223,348,Afternoon
2012-04-13,Summer,1,April,15,No,Friday,Yes,Clear,115,237,352,Afternoon
2012-04-13,Summer,1,April,16,No,Friday,Yes,Clear,113,350,463,Afternoon
2012-04-13,Summer,1,April,17,No,Friday,Yes,Clear,117,621,738,Afternoon
2012-04-13,Summer,1,April,18,No,Friday,Yes,Clear,107,564,671,Evening
2012-04-13,Summer,1,April,19,No,Friday,Yes,Clear,75,352,427,Evening
2012-04-13,Summer,1,April,20,No,Friday,Yes,Clear,44,242,286,Evening
2012-04-13,Summer,1,April,21,No,Friday,Yes,Clear,36,153,189,Evening
2012-04-13,Summer,1,April,22,No,Friday,Yes,Clear,34,181,215,Evening
2012-04-13,Summer,1,April,23,No,Friday,Yes,Clear,35,163,198,Evening
2012-04-14,Summer,1,April,0,No,Saturday,No,Clear,11,85,96,Night
2012-04-14,Summer,1,April,1,No,Saturday,No,Clear,10,60,70,Night
2012-04-14,Summer,1,April,2,No,Saturday,No,Clear,3,53,56,Night
2012-04-14,Summer,1,April,3,No,Saturday,No,Clear,6,26,32,Night
2012-04-14,Summer,1,April,4,No,Saturday,No,Clear,5,9,14,Night
2012-04-14,Summer,1,April,5,No,Saturday,No,Clear,2,5,7,Night
2012-04-14,Summer,1,April,6,No,Saturday,No,Clear,2,19,21,Morning
2012-04-14,Summer,1,April,7,No,Saturday,No,Clear,8,56,64,Morning
2012-04-14,Summer,1,April,8,No,Saturday,No,Clear,24,136,160,Morning
2012-04-14,Summer,1,April,9,No,Saturday,No,Clear,59,206,265,Morning
2012-04-14,Summer,1,April,10,No,Saturday,No,Clear,139,267,406,Morning
2012-04-14,Summer,1,April,11,No,Saturday,No,Clear,207,357,564,Morning
2012-04-14,Summer,1,April,12,No,Saturday,No,Clear,274,404,678,Afternoon
2012-04-14,Summer,1,April,13,No,Saturday,No,Clear,308,370,678,Afternoon
2012-04-14,Summer,1,April,14,No,Saturday,No,Mist,288,372,660,Afternoon
2012-04-14,Summer,1,April,15,No,Saturday,No,Mist,311,347,658,Afternoon
2012-04-14,Summer,1,April,16,No,Saturday,No,Mist,253,329,582,Afternoon
2012-04-14,Summer,1,April,17,No,Saturday,No,Mist,251,309,560,Afternoon
2012-04-14,Summer,1,April,18,No,Saturday,No,Mist,197,284,481,Evening
2012-04-14,Summer,1,April,19,No,Saturday,No,Mist,163,296,459,Evening
2012-04-14,Summer,1,April,20,No,Saturday,No,Mist,112,209,321,Evening
2012-04-14,Summer,1,April,21,No,Saturday,No,Mist,53,167,220,Evening
2012-04-14,Summer,1,April,22,No,Saturday,No,Mist,64,148,212,Evening
2012-04-14,Summer,1,April,23,No,Saturday,No,Mist,45,151,196,Evening
2012-04-15,Summer,1,April,0,No,Sunday,No,Mist,30,94,124,Night
2012-04-15,Summer,1,April,1,No,Sunday,No,Mist,17,89,106,Night
2012-04-15,Summer,1,April,2,No,Sunday,No,Mist,20,54,74,Night
2012-04-15,Summer,1,April,3,No,Sunday,No,Mist,18,27,45,Night
2012-04-15,Summer,1,April,4,No,Sunday,No,Mist,2,10,12,Night
2012-04-15,Summer,1,April,5,No,Sunday,No,Clear,4,6,10,Night
2012-04-15,Summer,1,April,6,No,Sunday,No,Clear,5,11,16,Morning
2012-04-15,Summer,1,April,7,No,Sunday,No,Clear,16,30,46,Morning
2012-04-15,Summer,1,April,8,No,Sunday,No,Clear,33,64,97,Morning
2012-04-15,Summer,1,April,9,No,Sunday,No,Clear,97,154,251,Morning
2012-04-15,Summer,1,April,10,No,Sunday,No,Clear,186,235,421,Morning
2012-04-15,Summer,1,April,11,No,Sunday,No,Clear,227,301,528,Morning
2012-04-15,Summer,1,April,12,No,Sunday,No,Clear,275,360,635,Afternoon
2012-04-15,Summer,1,April,13,No,Sunday,No,Clear,298,383,681,Afternoon
2012-04-15,Summer,1,April,14,No,Sunday,No,Clear,282,346,628,Afternoon
2012-04-15,Summer,1,April,15,No,Sunday,No,Clear,266,351,617,Afternoon
2012-04-15,Summer,1,April,16,No,Sunday,No,Clear,286,330,616,Afternoon
2012-04-15,Summer,1,April,17,No,Sunday,No,Clear,262,361,623,Afternoon
2012-04-15,Summer,1,April,18,No,Sunday,No,Clear,184,295,479,Evening
2012-04-15,Summer,1,April,19,No,Sunday,No,Clear,114,265,379,Evening
2012-04-15,Summer,1,April,20,No,Sunday,No,Clear,86,205,291,Evening
2012-04-15,Summer,1,April,21,No,Sunday,No,Clear,76,153,229,Evening
2012-04-15,Summer,1,April,22,No,Sunday,No,Clear,37,97,134,Evening
2012-04-15,Summer,1,April,23,No,Sunday,No,Clear,25,65,90,Evening
2012-04-16,Summer,1,April,0,Yes,Monday,No,Clear,15,26,41,Night
2012-04-16,Summer,1,April,1,Yes,Monday,No,Clear,7,21,28,Night
2012-04-16,Summer,1,April,2,Yes,Monday,No,Clear,5,9,14,Night
2012-04-16,Summer,1,April,3,Yes,Monday,No,Clear,3,5,8,Night
2012-04-16,Summer,1,April,4,Yes,Monday,No,Clear,0,6,6,Night
2012-04-16,Summer,1,April,5,Yes,Monday,No,Clear,4,34,38,Night
2012-04-16,Summer,1,April,6,Yes,Monday,No,Clear,10,123,133,Morning
2012-04-16,Summer,1,April,7,Yes,Monday,No,Clear,20,367,387,Morning
2012-04-16,Summer,1,April,8,Yes,Monday,No,Mist,48,549,597,Morning
2012-04-16,Summer,1,April,9,Yes,Monday,No,Clear,59,238,297,Morning
2012-04-16,Summer,1,April,10,Yes,Monday,No,Clear,75,149,224,Morning
2012-04-16,Summer,1,April,11,Yes,Monday,No,Clear,115,136,251,Morning
2012-04-16,Summer,1,April,12,Yes,Monday,No,Clear,75,196,271,Afternoon
2012-04-16,Summer,1,April,13,Yes,Monday,No,Clear,79,184,263,Afternoon
2012-04-16,Summer,1,April,14,Yes,Monday,No,Clear,105,183,288,Afternoon
2012-04-16,Summer,1,April,15,Yes,Monday,No,Clear,81,194,275,Afternoon
2012-04-16,Summer,1,April,16,Yes,Monday,No,Clear,92,266,358,Afternoon
2012-04-16,Summer,1,April,17,Yes,Monday,No,Clear,111,601,712,Afternoon
2012-04-16,Summer,1,April,18,Yes,Monday,No,Clear,87,589,676,Evening
2012-04-16,Summer,1,April,19,Yes,Monday,No,Clear,61,461,522,Evening
2012-04-16,Summer,1,April,20,Yes,Monday,No,Clear,48,327,375,Evening
2012-04-16,Summer,1,April,21,Yes,Monday,No,Clear,39,232,271,Evening
2012-04-16,Summer,1,April,22,Yes,Monday,No,Clear,35,179,214,Evening
2012-04-16,Summer,1,April,23,Yes,Monday,No,Clear,24,97,121,Evening
2012-04-17,Summer,1,April,0,No,Tuesday,Yes,Clear,10,33,43,Night
2012-04-17,Summer,1,April,1,No,Tuesday,Yes,Clear,6,5,11,Night
2012-04-17,Summer,1,April,2,No,Tuesday,Yes,Clear,1,3,4,Night
2012-04-17,Summer,1,April,3,No,Tuesday,Yes,Clear,0,6,6,Night
2012-04-17,Summer,1,April,4,No,Tuesday,Yes,Clear,3,6,9,Night
2012-04-17,Summer,1,April,5,No,Tuesday,Yes,Clear,1,29,30,Night
2012-04-17,Summer,1,April,6,No,Tuesday,Yes,Clear,8,136,144,Morning
2012-04-17,Summer,1,April,7,No,Tuesday,Yes,Clear,18,443,461,Morning
2012-04-17,Summer,1,April,8,No,Tuesday,Yes,Clear,42,631,673,Morning
2012-04-17,Summer,1,April,9,No,Tuesday,Yes,Clear,71,329,400,Morning
2012-04-17,Summer,1,April,10,No,Tuesday,Yes,Clear,52,165,217,Morning
2012-04-17,Summer,1,April,11,No,Tuesday,Yes,Clear,65,174,239,Morning
2012-04-17,Summer,1,April,12,No,Tuesday,Yes,Clear,65,179,244,Afternoon
2012-04-17,Summer,1,April,13,No,Tuesday,Yes,Clear,52,187,239,Afternoon
2012-04-17,Summer,1,April,14,No,Tuesday,Yes,Clear,59,198,257,Afternoon
2012-04-17,Summer,1,April,15,No,Tuesday,Yes,Clear,91,217,308,Afternoon
2012-04-17,Summer,1,April,16,No,Tuesday,Yes,Clear,50,320,370,Afternoon
2012-04-17,Summer,1,April,17,No,Tuesday,Yes,Clear,108,673,781,Afternoon
2012-04-17,Summer,1,April,18,No,Tuesday,Yes,Clear,105,670,775,Evening
2012-04-17,Summer,1,April,19,No,Tuesday,Yes,Clear,73,464,537,Evening
2012-04-17,Summer,1,April,20,No,Tuesday,Yes,Clear,44,358,402,Evening
2012-04-17,Summer,1,April,21,No,Tuesday,Yes,Clear,37,260,297,Evening
2012-04-17,Summer,1,April,22,No,Tuesday,Yes,Clear,18,144,162,Evening
2012-04-17,Summer,1,April,23,No,Tuesday,Yes,Clear,10,72,82,Evening
2012-04-18,Summer,1,April,0,No,Wednesday,Yes,Clear,3,35,38,Night
2012-04-18,Summer,1,April,1,No,Wednesday,Yes,Clear,1,13,14,Night
2012-04-18,Summer,1,April,2,No,Wednesday,Yes,Mist,1,8,9,Night
2012-04-18,Summer,1,April,3,No,Wednesday,Yes,Mist,0,6,6,Night
2012-04-18,Summer,1,April,4,No,Wednesday,Yes,Mist,0,7,7,Night
2012-04-18,Summer,1,April,5,No,Wednesday,Yes,Mist,0,34,34,Night
2012-04-18,Summer,1,April,6,No,Wednesday,Yes,Mist,6,128,134,Morning
2012-04-18,Summer,1,April,7,No,Wednesday,Yes,Mist,10,408,418,Morning
2012-04-18,Summer,1,April,8,No,Wednesday,Yes,Light rain,25,551,576,Morning
2012-04-18,Summer,1,April,9,No,Wednesday,Yes,Light rain,20,245,265,Morning
2012-04-18,Summer,1,April,10,No,Wednesday,Yes,Light rain,31,116,147,Morning
2012-04-18,Summer,1,April,11,No,Wednesday,Yes,Light rain,14,105,119,Morning
2012-04-18,Summer,1,April,12,No,Wednesday,Yes,Light rain,15,95,110,Afternoon
2012-04-18,Summer,1,April,13,No,Wednesday,Yes,Light rain,13,51,64,Afternoon
2012-04-18,Summer,1,April,14,No,Wednesday,Yes,Light rain,8,43,51,Afternoon
2012-04-18,Summer,1,April,15,No,Wednesday,Yes,Light rain,10,88,98,Afternoon
2012-04-18,Summer,1,April,16,No,Wednesday,Yes,Mist,36,199,235,Afternoon
2012-04-18,Summer,1,April,17,No,Wednesday,Yes,Mist,46,442,488,Afternoon
2012-04-18,Summer,1,April,18,No,Wednesday,Yes,Mist,27,478,505,Evening
2012-04-18,Summer,1,April,19,No,Wednesday,Yes,Mist,26,342,368,Evening
2012-04-18,Summer,1,April,20,No,Wednesday,Yes,Mist,8,252,260,Evening
2012-04-18,Summer,1,April,21,No,Wednesday,Yes,Mist,24,165,189,Evening
2012-04-18,Summer,1,April,22,No,Wednesday,Yes,Mist,9,153,162,Evening
2012-04-18,Summer,1,April,23,No,Wednesday,Yes,Mist,14,56,70,Evening
2012-04-19,Summer,1,April,0,No,Thursday,Yes,Light rain,5,20,25,Night
2012-04-19,Summer,1,April,1,No,Thursday,Yes,Light rain,2,11,13,Night
2012-04-19,Summer,1,April,2,No,Thursday,Yes,Mist,2,4,6,Night
2012-04-19,Summer,1,April,3,No,Thursday,Yes,Mist,1,3,4,Night
2012-04-19,Summer,1,April,4,No,Thursday,Yes,Mist,0,4,4,Night
2012-04-19,Summer,1,April,5,No,Thursday,Yes,Clear,0,30,30,Night
2012-04-19,Summer,1,April,6,No,Thursday,Yes,Mist,4,116,120,Morning
2012-04-19,Summer,1,April,7,No,Thursday,Yes,Mist,15,391,406,Morning
2012-04-19,Summer,1,April,8,No,Thursday,Yes,Mist,26,651,677,Morning
2012-04-19,Summer,1,April,9,No,Thursday,Yes,Mist,31,270,301,Morning
2012-04-19,Summer,1,April,10,No,Thursday,Yes,Clear,46,143,189,Morning
2012-04-19,Summer,1,April,11,No,Thursday,Yes,Clear,46,183,229,Morning
2012-04-19,Summer,1,April,12,No,Thursday,Yes,Clear,51,213,264,Afternoon
2012-04-19,Summer,1,April,13,No,Thursday,Yes,Clear,52,186,238,Afternoon
2012-04-19,Summer,1,April,14,No,Thursday,Yes,Clear,54,183,237,Afternoon
2012-04-19,Summer,1,April,15,No,Thursday,Yes,Clear,66,196,262,Afternoon
2012-04-19,Summer,1,April,16,No,Thursday,Yes,Clear,63,324,387,Afternoon
2012-04-19,Summer,1,April,17,No,Thursday,Yes,Clear,85,663,748,Afternoon
2012-04-19,Summer,1,April,18,No,Thursday,Yes,Clear,99,677,776,Evening
2012-04-19,Summer,1,April,19,No,Thursday,Yes,Clear,70,516,586,Evening
2012-04-19,Summer,1,April,20,No,Thursday,Yes,Clear,52,352,404,Evening
2012-04-19,Summer,1,April,21,No,Thursday,Yes,Clear,27,240,267,Evening
2012-04-19,Summer,1,April,22,No,Thursday,Yes,Clear,29,219,248,Evening
2012-04-19,Summer,1,April,23,No,Thursday,Yes,Clear,20,124,144,Evening
2012-04-20,Summer,1,April,0,No,Friday,Yes,Clear,5,59,64,Night
2012-04-20,Summer,1,April,1,No,Friday,Yes,Clear,3,22,25,Night
2012-04-20,Summer,1,April,2,No,Friday,Yes,Clear,3,18,21,Night
2012-04-20,Summer,1,April,3,No,Friday,Yes,Clear,1,9,10,Night
2012-04-20,Summer,1,April,4,No,Friday,Yes,Clear,0,3,3,Night
2012-04-20,Summer,1,April,5,No,Friday,Yes,Clear,1,24,25,Night
2012-04-20,Summer,1,April,6,No,Friday,Yes,Clear,8,105,113,Morning
2012-04-20,Summer,1,April,7,No,Friday,Yes,Clear,9,350,359,Morning
2012-04-20,Summer,1,April,8,No,Friday,Yes,Clear,32,668,700,Morning
2012-04-20,Summer,1,April,9,No,Friday,Yes,Clear,30,329,359,Morning
2012-04-20,Summer,1,April,10,No,Friday,Yes,Clear,67,170,237,Morning
2012-04-20,Summer,1,April,11,No,Friday,Yes,Clear,64,190,254,Morning
2012-04-20,Summer,1,April,12,No,Friday,Yes,Clear,102,260,362,Afternoon
2012-04-20,Summer,1,April,13,No,Friday,Yes,Clear,105,276,381,Afternoon
2012-04-20,Summer,1,April,14,No,Friday,Yes,Clear,156,238,394,Afternoon
2012-04-20,Summer,1,April,15,No,Friday,Yes,Clear,145,262,407,Afternoon
2012-04-20,Summer,1,April,16,No,Friday,Yes,Clear,151,429,580,Afternoon
2012-04-20,Summer,1,April,17,No,Friday,Yes,Clear,122,697,819,Afternoon
2012-04-20,Summer,1,April,18,No,Friday,Yes,Clear,110,558,668,Evening
2012-04-20,Summer,1,April,19,No,Friday,Yes,Clear,82,410,492,Evening
2012-04-20,Summer,1,April,20,No,Friday,Yes,Clear,52,289,341,Evening
2012-04-20,Summer,1,April,21,No,Friday,Yes,Clear,35,252,287,Evening
2012-04-20,Summer,1,April,22,No,Friday,Yes,Clear,26,176,202,Evening
2012-04-20,Summer,1,April,23,No,Friday,Yes,Clear,31,156,187,Evening
2012-04-21,Summer,1,April,0,No,Saturday,No,Clear,31,111,142,Night
2012-04-21,Summer,1,April,1,No,Saturday,No,Clear,24,64,88,Night
2012-04-21,Summer,1,April,2,No,Saturday,No,Clear,12,69,81,Night
2012-04-21,Summer,1,April,3,No,Saturday,No,Clear,4,25,29,Night
2012-04-21,Summer,1,April,4,No,Saturday,No,Clear,0,9,9,Night
2012-04-21,Summer,1,April,5,No,Saturday,No,Clear,0,1,1,Night
2012-04-21,Summer,1,April,6,No,Saturday,No,Clear,10,21,31,Morning
2012-04-21,Summer,1,April,7,No,Saturday,No,Clear,21,55,76,Morning
2012-04-21,Summer,1,April,8,No,Saturday,No,Clear,52,149,201,Morning
2012-04-21,Summer,1,April,9,No,Saturday,No,Clear,115,216,331,Morning
2012-04-21,Summer,1,April,10,No,Saturday,No,Clear,183,299,482,Morning
2012-04-21,Summer,1,April,11,No,Saturday,No,Clear,260,348,608,Morning
2012-04-21,Summer,1,April,12,No,Saturday,No,Clear,262,378,640,Afternoon
2012-04-21,Summer,1,April,13,No,Saturday,No,Clear,291,358,649,Afternoon
2012-04-21,Summer,1,April,14,No,Saturday,No,Clear,278,331,609,Afternoon
2012-04-21,Summer,1,April,15,No,Saturday,No,Clear,267,361,628,Afternoon
2012-04-21,Summer,1,April,16,No,Saturday,No,Clear,267,372,639,Afternoon
2012-04-21,Summer,1,April,17,No,Saturday,No,Mist,259,309,568,Afternoon
2012-04-21,Summer,1,April,18,No,Saturday,No,Mist,133,283,416,Evening
2012-04-21,Summer,1,April,19,No,Saturday,No,Light rain,9,45,54,Evening
2012-04-21,Summer,1,April,20,No,Saturday,No,Light rain,5,34,39,Evening
2012-04-21,Summer,1,April,21,No,Saturday,No,Light rain,20,82,102,Evening
2012-04-21,Summer,1,April,22,No,Saturday,No,Clear,20,90,110,Evening
2012-04-21,Summer,1,April,23,No,Saturday,No,Mist,18,73,91,Evening
2012-04-22,Summer,1,April,0,No,Sunday,No,Mist,32,85,117,Night
2012-04-22,Summer,1,April,1,No,Sunday,No,Mist,10,63,73,Night
2012-04-22,Summer,1,April,2,No,Sunday,No,Clear,7,49,56,Night
2012-04-22,Summer,1,April,3,No,Sunday,No,Mist,7,33,40,Night
2012-04-22,Summer,1,April,4,No,Sunday,No,Mist,0,7,7,Night
2012-04-22,Summer,1,April,5,No,Sunday,No,Mist,0,6,6,Night
2012-04-22,Summer,1,April,6,No,Sunday,No,Mist,6,6,12,Morning
2012-04-22,Summer,1,April,7,No,Sunday,No,Light rain,2,22,24,Morning
2012-04-22,Summer,1,April,8,No,Sunday,No,Light rain,8,43,51,Morning
2012-04-22,Summer,1,April,9,No,Sunday,No,Light rain,8,71,79,Morning
2012-04-22,Summer,1,April,10,No,Sunday,No,Light rain,11,57,68,Morning
2012-04-22,Summer,1,April,11,No,Sunday,No,Light rain,7,70,77,Morning
2012-04-22,Summer,1,April,12,No,Sunday,No,Light rain,5,56,61,Afternoon
2012-04-22,Summer,1,April,13,No,Sunday,No,Light rain,5,47,52,Afternoon
2012-04-22,Summer,1,April,14,No,Sunday,No,Light rain,3,50,53,Afternoon
2012-04-22,Summer,1,April,15,No,Sunday,No,Light rain,0,38,38,Afternoon
2012-04-22,Summer,1,April,16,No,Sunday,No,Light rain,4,32,36,Afternoon
2012-04-22,Summer,1,April,17,No,Sunday,No,Light rain,2,25,27,Afternoon
2012-04-22,Summer,1,April,18,No,Sunday,No,Light rain,1,38,39,Evening
2012-04-22,Summer,1,April,19,No,Sunday,No,Light rain,1,34,35,Evening
2012-04-22,Summer,1,April,20,No,Sunday,No,Light rain,1,34,35,Evening
2012-04-22,Summer,1,April,21,No,Sunday,No,Light rain,0,11,11,Evening
2012-04-22,Summer,1,April,22,No,Sunday,No,Light rain,0,13,13,Evening
2012-04-22,Summer,1,April,23,No,Sunday,No,Light rain,0,17,17,Evening
2012-04-23,Summer,1,April,0,No,Monday,Yes,Light rain,0,6,6,Night
2012-04-23,Summer,1,April,1,No,Monday,Yes,Light rain,1,1,2,Night
2012-04-23,Summer,1,April,2,No,Monday,Yes,Mist,1,3,4,Night
2012-04-23,Summer,1,April,3,No,Monday,Yes,Mist,0,1,1,Night
2012-04-23,Summer,1,April,4,No,Monday,Yes,Light rain,0,3,3,Night
2012-04-23,Summer,1,April,5,No,Monday,Yes,Light rain,0,14,14,Night
2012-04-23,Summer,1,April,6,No,Monday,Yes,Mist,2,43,45,Morning
2012-04-23,Summer,1,April,7,No,Monday,Yes,Light rain,1,206,207,Morning
2012-04-23,Summer,1,April,8,No,Monday,Yes,Mist,11,471,482,Morning
2012-04-23,Summer,1,April,9,No,Monday,Yes,Mist,17,255,272,Morning
2012-04-23,Summer,1,April,10,No,Monday,Yes,Mist,12,88,100,Morning
2012-04-23,Summer,1,April,11,No,Monday,Yes,Mist,10,91,101,Morning
2012-04-23,Summer,1,April,12,No,Monday,Yes,Light rain,12,117,129,Afternoon
2012-04-23,Summer,1,April,13,No,Monday,Yes,Light rain,9,98,107,Afternoon
2012-04-23,Summer,1,April,14,No,Monday,Yes,Light rain,12,102,114,Afternoon
2012-04-23,Summer,1,April,15,No,Monday,Yes,Mist,11,101,112,Afternoon
2012-04-23,Summer,1,April,16,No,Monday,Yes,Light rain,10,93,103,Afternoon
2012-04-23,Summer,1,April,17,No,Monday,Yes,Light rain,13,219,232,Afternoon
2012-04-23,Summer,1,April,18,No,Monday,Yes,Light rain,10,369,379,Evening
2012-04-23,Summer,1,April,19,No,Monday,Yes,Mist,11,287,298,Evening
2012-04-23,Summer,1,April,20,No,Monday,Yes,Mist,17,186,203,Evening
2012-04-23,Summer,1,April,21,No,Monday,Yes,Mist,7,145,152,Evening
2012-04-23,Summer,1,April,22,No,Monday,Yes,Clear,18,71,89,Evening
2012-04-23,Summer,1,April,23,No,Monday,Yes,Clear,10,49,59,Evening
2012-04-24,Summer,1,April,0,No,Tuesday,Yes,Mist,0,13,13,Night
2012-04-24,Summer,1,April,1,No,Tuesday,Yes,Mist,1,6,7,Night
2012-04-24,Summer,1,April,2,No,Tuesday,Yes,Clear,0,3,3,Night
2012-04-24,Summer,1,April,3,No,Tuesday,Yes,Clear,0,2,2,Night
2012-04-24,Summer,1,April,4,No,Tuesday,Yes,Clear,0,3,3,Night
2012-04-24,Summer,1,April,5,No,Tuesday,Yes,Clear,0,22,22,Night
2012-04-24,Summer,1,April,6,No,Tuesday,Yes,Clear,3,117,120,Morning
2012-04-24,Summer,1,April,7,No,Tuesday,Yes,Clear,3,387,390,Morning
2012-04-24,Summer,1,April,8,No,Tuesday,Yes,Clear,12,599,611,Morning
2012-04-24,Summer,1,April,9,No,Tuesday,Yes,Clear,6,302,308,Morning
2012-04-24,Summer,1,April,10,No,Tuesday,Yes,Clear,33,129,162,Morning
2012-04-24,Summer,1,April,11,No,Tuesday,Yes,Clear,27,157,184,Morning
2012-04-24,Summer,1,April,12,No,Tuesday,Yes,Clear,36,188,224,Afternoon
2012-04-24,Summer,1,April,13,No,Tuesday,Yes,Clear,35,189,224,Afternoon
2012-04-24,Summer,1,April,14,No,Tuesday,Yes,Clear,50,166,216,Afternoon
2012-04-24,Summer,1,April,15,No,Tuesday,Yes,Clear,60,176,236,Afternoon
2012-04-24,Summer,1,April,16,No,Tuesday,Yes,Clear,54,308,362,Afternoon
2012-04-24,Summer,1,April,17,No,Tuesday,Yes,Clear,72,619,691,Afternoon
2012-04-24,Summer,1,April,18,No,Tuesday,Yes,Clear,52,580,632,Evening
2012-04-24,Summer,1,April,19,No,Tuesday,Yes,Clear,33,449,482,Evening
2012-04-24,Summer,1,April,20,No,Tuesday,Yes,Clear,16,269,285,Evening
2012-04-24,Summer,1,April,21,No,Tuesday,Yes,Mist,13,213,226,Evening
2012-04-24,Summer,1,April,22,No,Tuesday,Yes,Clear,8,149,157,Evening
2012-04-24,Summer,1,April,23,No,Tuesday,Yes,Clear,4,69,73,Evening
2012-04-25,Summer,1,April,0,No,Wednesday,Yes,Clear,13,23,36,Night
2012-04-25,Summer,1,April,1,No,Wednesday,Yes,Clear,8,17,25,Night
2012-04-25,Summer,1,April,2,No,Wednesday,Yes,Clear,1,6,7,Night
2012-04-25,Summer,1,April,3,No,Wednesday,Yes,Clear,0,3,3,Night
2012-04-25,Summer,1,April,4,No,Wednesday,Yes,Clear,0,6,6,Night
2012-04-25,Summer,1,April,5,No,Wednesday,Yes,Clear,0,24,24,Night
2012-04-25,Summer,1,April,6,No,Wednesday,Yes,Clear,3,103,106,Morning
2012-04-25,Summer,1,April,7,No,Wednesday,Yes,Clear,13,376,389,Morning
2012-04-25,Summer,1,April,8,No,Wednesday,Yes,Clear,20,634,654,Morning
2012-04-25,Summer,1,April,9,No,Wednesday,Yes,Clear,33,288,321,Morning
2012-04-25,Summer,1,April,10,No,Wednesday,Yes,Clear,44,138,182,Morning
2012-04-25,Summer,1,April,11,No,Wednesday,Yes,Clear,42,177,219,Morning
2012-04-25,Summer,1,April,12,No,Wednesday,Yes,Clear,49,220,269,Afternoon
2012-04-25,Summer,1,April,13,No,Wednesday,Yes,Clear,35,193,228,Afternoon
2012-04-25,Summer,1,April,14,No,Wednesday,Yes,Clear,47,176,223,Afternoon
2012-04-25,Summer,1,April,15,No,Wednesday,Yes,Clear,47,182,229,Afternoon
